SN,ON_HOURS,NUM_OF_POWER_ONS,EXPECTED_MOTOR_ROTATIONS,SUPPOSED_MOTOR_ROTATIONS,ACTIVE_MILLING_HOURS,LCS_MAX,DAYS OFFLINE,DAYS SINCE VISIT,DAYS OFFLINE (LIVE),CATEGORY
15020013.0,5.25,1.0,980.0,980.0,1.66,15.0,37.0,94.0,46.0,Nontechnical
15020016.0,3.17,1.0,963.0,963.0,2.66,15.0,37.0,94.0,46.0,Nontechnical
15020028.0,0.24,1.0,48.0,48.0,0.19,15.0,37.0,94.0,46.0,Nontechnical
15020030.0,0.85,1.0,79.0,79.0,0.76,15.0,37.0,94.0,46.0,Nontechnical
15020035.0,4.13,1.0,51.0,51.0,0.11,15.0,37.0,94.0,46.0,Nontechnical
17010091.0,0.07,1.0,0.0,0.0,0.0,15.0,37.0,94.0,46.0,Nontechnical
17020139.0,0.16,1.0,55.0,55.0,0.13,15.0,37.0,94.0,46.0,Nontechnical
17020141.0,2.49,1.0,8.0,8.0,0.01,15.0,37.0,94.0,46.0,Nontechnical
17020142.0,0.93,1.0,0.0,0.0,0.0,15.0,37.0,94.0,46.0,Nontechnical
17020148.0,0.85,1.0,78.0,78.0,0.74,15.0,37.0,94.0,46.0,Nontechnical
17020151.0,3.06,1.0,3.0,3.0,0.06,15.0,37.0,94.0,46.0,Nontechnical
18040173.0,6.61,1.0,32.0,32.0,0.06,15.0,37.0,94.0,46.0,Nontechnical
18040174.0,9.2,1.0,0.0,0.0,0.0,15.0,37.0,94.0,46.0,Nontechnical
18040178.0,0.07,1.0,29.0,29.0,0.07,15.0,37.0,94.0,46.0,Nontechnical
18040181.0,1.13,1.0,84.0,88.0,0.68,15.0,37.0,94.0,46.0,Nontechnical
18040190.0,1.85,1.0,93.0,93.0,1.56,15.0,37.0,94.0,46.0,Nontechnical
18040192.0,3.43,1.0,950.0,951.0,3.35,15.0,37.0,94.0,46.0,Nontechnical
18040195.0,8.54,1.0,8.0,8.0,0.04,15.0,37.0,94.0,46.0,Nontechnical
18040197.0,9.95,1.0,1.0,1.0,0.02,15.0,37.0,94.0,46.0,Nontechnical
18040203.0,3.61,1.0,996.0,996.0,3.46,15.0,37.0,94.0,46.0,Nontechnical
18040206.0,6.85,1.0,58.0,58.0,4.93,15.0,37.0,94.0,46.0,Nontechnical
18040210.0,2.98,1.0,98.0,99.0,2.01,15.0,37.0,94.0,46.0,Nontechnical
18040214.0,2.32,1.0,0.0,0.0,0.0,15.0,37.0,94.0,46.0,Nontechnical
18040215.0,2.43,1.0,42.0,42.0,0.14,15.0,37.0,94.0,46.0,Nontechnical
18040219.0,2.43,1.0,53.0,53.0,0.16,15.0,37.0,94.0,46.0,Nontechnical
18040221.0,0.97,1.0,571.0,571.0,0.45,15.0,37.0,94.0,46.0,Nontechnical
18040226.0,0.07,1.0,7.0,7.0,0.01,15.0,37.0,94.0,46.0,Nontechnical
18040232.0,0.07,1.0,9.0,9.0,0.01,15.0,37.0,94.0,46.0,Nontechnical
18040233.0,0.07,1.0,55.0,55.0,0.03,15.0,37.0,94.0,46.0,Nontechnical
18040234.0,0.33,1.0,22.0,22.0,0.01,15.0,37.0,94.0,46.0,Nontechnical
18040240.0,4.5,1.0,97.0,271.0,0.67,15.0,37.0,94.0,46.0,Nontechnical
18040245.0,4.72,1.0,39.0,39.0,3.64,15.0,37.0,94.0,46.0,Nontechnical
18040251.0,0.16,1.0,0.0,0.0,0.0,15.0,37.0,94.0,46.0,Nontechnical
18040254.0,0.07,1.0,26.0,26.0,0.07,15.0,37.0,94.0,46.0,Nontechnical
18040257.0,0.54,1.0,37.0,37.0,0.47,15.0,37.0,94.0,46.0,Nontechnical
18040273.0,0.07,1.0,49.0,49.0,0.07,15.0,37.0,94.0,46.0,Nontechnical
18040274.0,0.07,1.0,14.0,14.0,0.06,15.0,37.0,94.0,46.0,Nontechnical
18040277.0,0.33,1.0,76.0,76.0,0.32,15.0,37.0,94.0,46.0,Nontechnical
18040281.0,0.07,1.0,20.0,20.0,0.01,15.0,37.0,94.0,46.0,Nontechnical
18040291.0,0.07,1.0,30.0,30.0,0.07,15.0,37.0,94.0,46.0,Nontechnical
18040293.0,6.16,1.0,81.0,81.0,0.19,15.0,46.0,67.0,55.0,Nontechnical
18040296.0,1.77,1.0,562.0,562.0,0.41,15.0,46.0,67.0,55.0,Nontechnical
18040298.0,1.77,1.0,562.0,562.0,0.41,15.0,46.0,67.0,55.0,Nontechnical
18040301.0,1.77,1.0,562.0,562.0,0.41,15.0,46.0,67.0,55.0,Nontechnical
18040304.0,1.62,1.0,2.0,2.0,0.01,15.0,46.0,67.0,55.0,Nontechnical
19060307.0,1.62,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060315.0,1.62,1.0,1.0,1.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060317.0,5.9,1.0,16.0,16.0,0.04,15.0,46.0,67.0,55.0,Nontechnical
19060322.0,7.61,1.0,825.0,825.0,0.59,15.0,46.0,67.0,55.0,Nontechnical
19060324.0,7.61,1.0,825.0,825.0,0.59,15.0,46.0,67.0,55.0,Nontechnical
19060326.0,6.59,1.0,972.0,972.0,2.29,15.0,46.0,67.0,55.0,Nontechnical
19060327.0,4.71,1.0,3270.0,3270.0,2.29,15.0,46.0,67.0,55.0,Nontechnical
19060328.0,3.36,1.0,14.0,14.0,0.01,15.0,46.0,67.0,55.0,Nontechnical
19060334.0,5.06,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060345.0,5.06,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060347.0,0.33,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060349.0,9.98,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060356.0,9.96,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060358.0,3.44,1.0,10.0,10.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060364.0,7.99,1.0,10.0,10.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060382.0,9.97,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060390.0,9.95,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060392.0,5.49,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060409.0,9.95,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060413.0,9.93,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060415.0,9.97,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060416.0,9.95,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060419.0,9.95,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060439.0,20.44,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060447.0,3.34,1.0,0.0,0.0,0.0,15.0,46.0,67.0,55.0,Nontechnical
19060450.0,1.62,1.0,0.0,0.0,0.0,10.0,167.0,234.0,176.0,Nontechnical
19060491.0,2.13,1.0,0.0,9.0,0.17,10.0,167.0,234.0,176.0,Nontechnical
19060496.0,20.55,1.0,0.0,9.0,0.17,2.0,167.0,234.0,176.0,Nontechnical
19060499.0,8.46,1.0,0.0,0.0,0.0,2.0,167.0,234.0,176.0,Nontechnical
19060509.0,8.54,1.0,0.0,0.0,0.0,2.0,167.0,234.0,176.0,Nontechnical
19060535.0,9.92,1.0,0.0,0.0,0.0,2.0,167.0,234.0,176.0,Nontechnical
19060551.0,9.94,1.0,0.0,2.0,0.02,2.0,167.0,234.0,176.0,Nontechnical
19060555.0,9.94,1.0,0.0,0.0,5.99,2.0,167.0,234.0,176.0,Nontechnical
19060557.0,8.41,1.0,0.0,0.0,0.0,2.0,167.0,234.0,176.0,Nontechnical
19060563.0,9.98,1.0,0.0,0.0,0.0,2.0,167.0,234.0,176.0,Nontechnical
19060571.0,9.97,1.0,0.0,0.0,0.0,2.0,167.0,234.0,176.0,Nontechnical
19060572.0,8.41,1.0,0.0,0.0,0.0,2.0,167.0,234.0,176.0,Nontechnical
21050576.0,11.18,1.0,0.0,0.0,0.0,2.0,167.0,234.0,176.0,Nontechnical
21050581.0,1.37,1.0,0.0,33.0,0.05,2.0,167.0,234.0,176.0,Nontechnical
21050582.0,16.85,1.0,47.0,79.0,1.85,15.0,211.0,234.0,220.0,Nontechnical
21050589.0,2.31,1.0,5.0,79.0,0.69,15.0,211.0,234.0,220.0,Nontechnical
21050591.0,9.94,1.0,8.0,969.0,2.29,15.0,211.0,234.0,220.0,Nontechnical
21050599.0,9.96,1.0,70.0,92.0,1.9,15.0,211.0,234.0,220.0,Nontechnical
21050610.0,8.5,1.0,5.0,9.0,0.23,15.0,211.0,234.0,220.0,Nontechnical
21050615.0,8.5,1.0,5.0,173.0,0.23,15.0,211.0,234.0,220.0,Nontechnical
21050625.0,9.93,1.0,124.0,173.0,0.14,15.0,211.0,234.0,220.0,Nontechnical
21050645.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050651.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050653.0,9.97,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050654.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050665.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050675.0,9.93,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050676.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050678.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050682.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050684.0,9.92,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050687.0,9.93,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050690.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050692.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050697.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050703.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050711.0,9.91,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050716.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050719.0,8.83,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050722.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050730.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050747.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050749.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050751.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050755.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050756.0,9.94,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050757.0,9.97,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050776.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050783.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050784.0,9.96,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050787.0,9.96,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050792.0,9.93,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050804.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050805.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050808.0,9.95,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050811.0,9.99,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050812.0,9.96,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050813.0,9.91,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050816.0,9.96,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050817.0,9.92,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050823.0,11.21,1.0,0.0,0.0,0.0,15.0,211.0,234.0,220.0,Nontechnical
21050825.0,5.27,1.0,97.0,97.0,1.83,15.0,167.0,234.0,176.0,Nontechnical
21050830.0,2.44,1.0,79.0,99.0,2.05,15.0,167.0,234.0,176.0,Nontechnical
21050831.0,9.99,1.0,274.0,274.0,0.19,0.0,167.0,234.0,176.0,Nontechnical
21050833.0,9.96,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21050835.0,9.99,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21050851.0,9.97,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21050853.0,9.96,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21050858.0,9.95,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21110860.0,23.91,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21110864.0,9.95,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110874.0,9.92,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110882.0,9.95,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21110894.0,9.95,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110905.0,9.94,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110909.0,9.95,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21110916.0,9.96,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21110921.0,9.93,1.0,0.0,0.0,0.0,0.0,167.0,234.0,176.0,Nontechnical
21110927.0,9.95,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110930.0,9.95,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110940.0,9.95,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110941.0,9.95,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110948.0,9.94,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110953.0,23.72,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110958.0,9.95,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110961.0,9.95,1.0,0.0,0.0,0.0,15.0,167.0,234.0,176.0,Nontechnical
21110963.0,9.92,1.0,0.0,0.0,0.0,15.0,167.0,234.0,176.0,Nontechnical
21110967.0,9.96,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110970.0,9.95,1.0,0.0,0.0,0.0,14.0,167.0,234.0,176.0,Nontechnical
21110977.0,9.95,1.0,0.0,0.0,0.0,15.0,167.0,234.0,176.0,Nontechnical
21110978.0,9.95,1.0,0.0,0.0,0.0,15.0,167.0,234.0,176.0,Nontechnical
21110989.0,9.93,1.0,0.0,0.0,0.0,15.0,167.0,234.0,176.0,Nontechnical
21110993.0,9.95,1.0,0.0,0.0,0.0,3.0,167.0,234.0,176.0,Nontechnical
21110999.0,9.96,1.0,0.0,0.0,0.0,15.0,167.0,234.0,176.0,Nontechnical
21111003.0,1.19,1.0,63.0,63.0,0.11,15.0,167.0,234.0,176.0,Nontechnical
21111004.0,9.97,1.0,3.0,3.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
21111016.0,9.96,1.0,0.0,0.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
21111053.0,9.95,1.0,0.0,0.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
21111059.0,9.97,1.0,0.0,0.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
18040174.0,9.96,1.0,0.0,0.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
18040177.0,9.96,1.0,0.0,0.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
18040178.0,9.92,1.0,0.0,0.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
18040179.0,9.95,1.0,0.0,0.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
18040181.0,9.95,1.0,0.0,0.0,0.0,12.0,167.0,234.0,176.0,Nontechnical
18040190.0,0.51,1.0,0.0,0.0,0.0,13.0,167.0,234.0,176.0,Nontechnical
18040192.0,0.07,1.0,19.0,19.0,0.05,15.0,84.0,11.0,93.0,Nontechnical
18040193.0,0.07,1.0,17.0,17.0,0.03,15.0,84.0,11.0,93.0,Nontechnical
18040195.0,0.16,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
18040197.0,9.92,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040201.0,9.95,1.0,0.0,0.0,0.02,15.0,84.0,11.0,93.0,Nontechnical
18040206.0,3.59,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
18040210.0,8.22,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040213.0,7.88,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
18040214.0,8.31,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040220.0,6.94,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040226.0,6.25,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040229.0,7.11,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040233.0,7.2,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040240.0,5.35,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
18040248.0,7.53,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040254.0,3.93,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
18040257.0,7.45,1.0,0.0,0.0,0.02,15.0,84.0,11.0,93.0,Nontechnical
18040274.0,7.08,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
18040275.0,6.0,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
18040281.0,7.37,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040291.0,7.62,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040295.0,7.8,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
18040298.0,8.58,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
18040301.0,9.95,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060306.0,9.95,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060307.0,9.02,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060309.0,9.95,1.0,0.0,0.0,0.02,15.0,84.0,11.0,93.0,Nontechnical
19060313.0,9.98,1.0,1.0,1.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060320.0,9.96,1.0,1.0,1.0,0.02,15.0,84.0,11.0,93.0,Nontechnical
19060327.0,6.77,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060334.0,4.19,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060338.0,2.47,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060342.0,5.23,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060343.0,5.48,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060347.0,9.94,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060349.0,7.66,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060356.0,5.48,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060357.0,5.57,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060358.0,7.55,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060370.0,4.28,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060373.0,7.63,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060390.0,7.54,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060392.0,8.23,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060395.0,4.45,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060409.0,5.91,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060411.0,7.28,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060413.0,8.15,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060416.0,9.95,1.0,0.0,0.0,0.02,15.0,84.0,11.0,93.0,Nontechnical
19060418.0,9.96,1.0,1.0,1.0,0.02,15.0,84.0,11.0,93.0,Nontechnical
19060420.0,9.98,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060422.0,9.63,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060423.0,9.96,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060427.0,5.91,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060433.0,7.63,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060438.0,5.4,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060439.0,1.53,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060440.0,2.08,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060443.0,2.47,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060450.0,11.67,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060454.0,4.39,1.0,0.0,0.0,0.02,15.0,84.0,11.0,93.0,Nontechnical
19060457.0,6.43,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060465.0,12.94,1.0,1.0,1.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060467.0,9.81,1.0,0.0,0.0,0.0,15.0,84.0,11.0,93.0,Nontechnical
19060474.0,12.34,1.0,1.0,1.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060475.0,0.5,1.0,0.0,0.0,0.01,15.0,84.0,11.0,93.0,Nontechnical
19060477.0,9.86,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060478.0,9.84,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060481.0,9.93,1.0,14.0,14.0,0.01,15.0,167.0,55.0,176.0,Nontechnical
19060482.0,9.92,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060485.0,9.81,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060487.0,9.98,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060489.0,9.96,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060490.0,9.96,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060491.0,7.25,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060496.0,9.96,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060499.0,9.98,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060501.0,0.24,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060505.0,1.11,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060506.0,1.09,1.0,186.0,219.0,0.29,15.0,167.0,55.0,176.0,Nontechnical
19060508.0,0.24,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060509.0,9.93,1.0,56.0,97.0,0.48,15.0,167.0,55.0,176.0,Nontechnical
19060512.0,0.59,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060518.0,0.33,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
19060519.0,3.39,1.0,979.0,978.0,1.35,15.0,167.0,55.0,176.0,Nontechnical
19060534.0,1.22,1.0,0.0,17.0,0.08,14.0,167.0,55.0,176.0,Nontechnical
19060535.0,5.11,1.0,6.0,2183.0,3.15,14.0,167.0,55.0,176.0,Nontechnical
19060536.0,0.16,1.0,0.0,42.0,0.16,14.0,167.0,55.0,176.0,Nontechnical
19060542.0,4.64,1.0,9.0,3301.0,4.2,14.0,167.0,55.0,176.0,Nontechnical
19060554.0,0.24,1.0,0.0,0.0,0.0,14.0,167.0,55.0,176.0,Nontechnical
19060557.0,5.72,1.0,3.0,4468.0,5.5,14.0,167.0,55.0,176.0,Nontechnical
19060563.0,1.27,1.0,0.0,253.0,0.37,14.0,167.0,55.0,176.0,Nontechnical
19060571.0,1.76,1.0,57.0,817.0,0.65,15.0,167.0,55.0,176.0,Nontechnical
21050576.0,0.12,1.0,49.0,49.0,0.07,15.0,167.0,55.0,176.0,Nontechnical
21050582.0,0.88,1.0,51.0,51.0,0.45,15.0,167.0,55.0,176.0,Nontechnical
21050584.0,0.33,1.0,42.0,42.0,0.23,15.0,167.0,55.0,176.0,Nontechnical
21050585.0,1.89,1.0,97.0,98.0,0.12,15.0,167.0,55.0,176.0,Nontechnical
21050588.0,2.5,1.0,0.0,0.0,0.0,15.0,167.0,55.0,176.0,Nontechnical
21050589.0,8.74,1.0,8.0,8.0,0.34,15.0,177.0,524.0,0.0,Nontechnical
21050595.0,9.95,1.0,0.0,0.0,0.0,15.0,177.0,524.0,0.0,Nontechnical
21050596.0,6.78,1.0,0.0,0.0,0.0,15.0,177.0,524.0,0.0,Nontechnical
21050599.0,9.98,1.0,9.0,9.0,0.14,15.0,177.0,524.0,0.0,Nontechnical
21050600.0,9.94,1.0,14.0,14.0,0.14,15.0,177.0,524.0,0.0,Nontechnical
21050601.0,9.91,1.0,1.0,5.0,0.01,15.0,177.0,524.0,0.0,Nontechnical
21050602.0,13.35,1.0,1.0,5.0,0.01,15.0,177.0,524.0,0.0,Nontechnical
21050606.0,0.07,1.0,30.0,30.0,0.01,15.0,177.0,524.0,0.0,Nontechnical
21050607.0,6.49,1.0,48.0,48.0,0.01,15.0,177.0,524.0,0.0,Nontechnical
21050611.0,9.94,1.0,0.0,0.0,0.0,15.0,177.0,524.0,0.0,Nontechnical
